WU,"Lae'zel, Vlaakith's Champion",15
URW,"Dargo, the Shipwrecker",15
RG,"Dargo, the Shipwrecker",15
GU,"Malcolm, Keen-Eyed Navigator",15
BRG,"Alena, Kessig Trapper",15
UBR,"Armix, Filigree Thrasher",15
BG,"Kamahl, Heart of Krosa",15
BG,"Spinnerette, Arachnobat",15
G,"Kamahl, Heart of Krosa",15
GU,"Vhal, Candlekeep Researcher",15
BG,"Sarevok, Deathbringer",15
R,"Breeches, Brazen Plunderer",15
RW,"Wyll, Blade of Frontiers",15
U,"Lady Sun",15
UB,"Keskit, the Flesh Sculptor",15
WBG,"Sengir, the Dark Baron",15
BG,"Sengir, the Dark Baron",15
BG,"Numa, Joraga Chieftain",15
R,"Iizuka the Ruthless",15
WB,"Keleth, Sunmane Familiar",15
GU,"Volo, Itinerant Scholar",15
B,"Witch-king, Bringer of Ruin",15
BRG,"Armix, Filigree Thrasher",15
GW,"Wilson, Refined Grizzly",15
UB,"The Master, Mesmerist",15
RG,"Gilanra, Caller of Wirewood",15
W,"Rasaad yn Bashir",14
GW,"Kamahl, Heart of Krosa",14
GW,"Lord Magnus",14
UBR,"Falthis, Shadowcat Familiar",14
UB,"Volo, Itinerant Scholar",14
UR,"Kraum, Ludevic's Opus",14
GW,"Durnan of the Yawning Portal",14
W,"Faramir, Field Commander",14
W,"Rhoda, Geist Avenger",14
WB,"Sivriss, Nightmare Speaker",14
URW,"Akroma, Vision of Ixidor",14
W,"Rebbec, Architect of Ascension",14
BGU,"Kydele, Chosen of Kruphix",14
U,"Alora, Merry Thief",14
UR,"Livaan, Cultist of Tiamat",14
GWU,"Kydele, Chosen of Kruphix",14
BGU,"Kydele, Chosen of Kruphix",14
U,"Volo, Itinerant Scholar",14
UR,"The Tenth Doctor",14
GU,"Halana, Kessig Ranger",14
GU,"Gilanra, Caller of Wirewood",14
B,"Falthis, Shadowcat Familiar",14
WBG,"Anara, Wolvid Familiar",14
GUR,"Halana, Kessig Ranger",14
URW,"Bruse Tarl, Boorish Herder",14
WBG,"Ikra Shidiqi, the Usurper",14
BRG,"Ich-Tekik, Salvage Splicer",14
UR,"Amber Gristle O'Maul",14
R,"Verix Bladewing",14
B,"Gríma Wormtongue",14
R,"Wyll, Blade of Frontiers",14
R,"Grishnákh, Brash Instigator",14
WB,"Safana, Calimport Cutthroat",14
RW,"Lae'zel, Vlaakith's Champion",14
W,"Guan Yu, Sainted Warrior",14
W,"Lulu, Loyal Hollyphant",14
G,"Numa, Joraga Chieftain",14
W,"Lulu, Loyal Hollyphant",14
WB,"Sengir, the Dark Baron",14
B,"Armix, Filigree Thrasher",14
B,"Armix, Filigree Thrasher",14
RWB,"Krark, the Thumbless",14
R,"Gut, True Soul Zealot",14
R,"Ishi-Ishi, Akki Crackshot",14
RG,"Amber Gristle O'Maul",14
BR,"Krark, the Thumbless",14
UB,"Imoen, Mystic Trickster",14
R,"Jeska, Thrice Reborn",14
GW,"Skanos Dragonheart",14
GU,"Durnan of the Yawning Portal",14
WB,"Ayli, Eternal Pilgrim",14
WB,"Frodo, Adventurous Hobbit",14
BG,"Kodama of the East Tree",13
URW,"Akiri, Line-Slinger",13
RG,"Dargo, the Shipwrecker",13
WU,"Ardenn, Intrepid Archaeologist",13
R,"Gut, True Soul Zealot",13
G,"Gilanra, Caller of Wirewood",13
U,"Zhuge Jin, Wu Strategist",13
W,"Beregond of the Guard",13
WU,"Lulu, Loyal Hollyphant",13
U,"Will Kenrith",13
RG,"Ganax, Astral Hunter",13
B,"Myojin of Night's Reach",13
W,"Rasaad yn Bashir",13
RW,"Lulu, Loyal Hollyphant",13
BR,"Dargo, the Shipwrecker",13
RW,"Ardenn, Intrepid Archaeologist",13
BR,"Miara, Thorn of the Glade",13
WB,"Lae'zel, Vlaakith's Champion",13
GU,"Wilson, Refined Grizzly",13
R,"Hivis of the Scale",13
W,"Myojin of Cleansing Fire",13
WBG,"Ravos, Soultender",13
GUR,"The Thirteenth Doctor",13
RW,"Krark, the Thumbless",13
GW,"Wilson, Refined Grizzly",13
UR,"Alora, Merry Thief",13
GWU,"The Seventh Doctor",13
U,"Zhou Yu, Chief Commander",13
RG,"Anara, Wolvid Familiar",13
RG,"Jaheira, Friend of the Forest",13
GWU,"The Sixth Doctor",13
U,"Eligeth, Crossroads Augur",12
WB,"Ardenn, Intrepid Archaeologist",12
GU,"Brinelin, the Moon Kraken",12
URW,"The Ninth Doctor",12
GUR,"The Third Doctor",12
BR,"Livaan, Cultist of Tiamat",12
UR,"Livaan, Cultist of Tiamat",12
GWU,"Kydele, Chosen of Kruphix",12
BR,"The Balrog, Flame of Udûn",12
G,"Durnan of the Yawning Portal",12
R,"Gut, True Soul Zealot",12
UR,"Gut, True Soul Zealot",12
URW,"Ludevic, Necro-Alchemist",12
WU,"Hargilde, Kindly Runechanter",12
W,"Lulu, Loyal Hollyphant",12
WU,"Ardenn, Intrepid Archaeologist",12
W,"Major Teroh",12
UBR,"Be'lakor, the Dark Master",12
WU,"Gosta Dirk",12
WUBRG,"Go-Shintai of Life's Origin",12
WB,"Keskit, the Flesh Sculptor",12
WUBR,"Sophina, Spearsage Deserter",12
WU,"Alora, Merry Thief",12
WUB,"Glacian, Powerstone Engineer",12
GW,"Skanos Dragonheart",12
BR,"Viconia, Drow Apostate",12
GW,"Keleth, Sunmane Familiar",12
RG,"Gilanra, Caller of Wirewood",12
WB,"Keleth, Sunmane Familiar",12
BG,"Anara, Wolvid Familiar",12
UR,"Volo, Itinerant Scholar",12
GU,"Anara, Wolvid Familiar",12
U,"Brinelin, the Moon Kraken",12
GUR,"Kediss, Emberclaw Familiar",12
URW,"Bruse Tarl, Boorish Herder",12
GW,"Wilson, Refined Grizzly",12
GWU,"Ghost of Ramirez DePietro",12
RW,"Akiri, Line-Slinger",12
UR,"Imoen, Mystic Trickster",12
WBG,"Numa, Joraga Chieftain",12
B,"Kamber, the Plunderer",12
BR,"Wyll, Blade of Frontiers",12
GW,"Alharu, Solemn Ritualist",12
RW,"Wyll, Blade of Frontiers",12
UR,"Ghost of Ramirez DePietro",12
GU,"Esior, Wardwing Familiar",12
GU,"Kamahl, Heart of Krosa",12
RG,"Kamahl, Heart of Krosa",12
U,"Gale, Waterdeep Prodigy",12
R,"Jeska, Thrice Reborn",12
WU,"Gale, Waterdeep Prodigy",12
UB,"Renari, Merchant of Marvels",12
U,"Renari, Merchant of Marvels",12
RW,"Lae'zel, Vlaakith's Champion",12
RW,"Lae'zel, Vlaakith's Champion",12
WBG,"Ardenn, Intrepid Archaeologist",12
GWU,"Ishai, Ojutai Dragonspeaker",11
BG,"Falthis, Shadowcat Familiar",11
G,"Meng Huo, Barbarian King",11
RG,"Pako, Arcane Retriever",11
UR,"The Twelfth Doctor",11
BR,"Gut, True Soul Zealot",11
RG,"Alena, Kessig Trapper",11
GW,"Kodama of the East Tree",11
R,"Amber Gristle O'Maul",11
GUR,"Ich-Tekik, Salvage Splicer",11
W,"Rebbec, Architect of Ascension",11
WU,"Malcolm, Keen-Eyed Navigator",11
GW,"Kamahl, Heart of Krosa",11
U,"Brinelin, the Moon Kraken",11
RWB,"Breeches, Brazen Plunderer",11
R,"Baeloth Barrityl, Entertainer",11
B,"Go-Shintai of Hidden Cruelty",11
G,"Gilanra, Caller of Wirewood",11
B,"Sarevok, Deathbringer",11
U,"Esior, Wardwing Familiar",11
R,"Livaan, Cultist of Tiamat",11
UB,"Vhal, Candlekeep Researcher",11
BR,"The Balrog of Moria",11
RG,"Anara, Wolvid Familiar",11
RW,"Karlach, Fury of Avernus",11
GU,"Jaheira, Friend of the Forest",11
BRG,"Breeches, Brazen Plunderer",11
WB,"Livio, Oathsworn Sentinel",11
WBG,"Rebbec, Architect of Ascension",11
UR,"Eligeth, Crossroads Augur",11
URW,"Dynaheir, Invoker Adept",11
WB,"Sivriss, Nightmare Speaker",11
B,"Viconia, Drow Apostate",11
GW,"Vrestin, Menoptra Leader",11
G,"Celeborn the Wise",11
RG,"Durnan of the Yawning Portal",11
W,"Alharu, Solemn Ritualist",11
UB,"Falthis, Shadowcat Familiar",11
W,"Wilfred Mott",11
GW,"Erinis, Gloom Stalker",11
RG,"Halana, Kessig Ranger",11
U,"Zndrsplt, Eye of Wisdom",11
RG,"Halsin, Emerald Archdruid",11
WB,"Akroma, Vision of Ixidor",11
WB,"Abdel Adrian, Gorion's Ward",11
GU,"Erinis, Gloom Stalker",11
G,"Halana, Kessig Ranger",11
BG,"Halana, Kessig Ranger",11
R,"Jiwari, the Earth Aflame",11
GUR,"The Twelfth Doctor",11
BRG,"Krark, the Thumbless",11
W,"Keleth, Sunmane Familiar",11
GWU,"The Sixth Doctor",11
BG,"Viconia, Drow Apostate",11
RG,"Rograkh, Son of Rohgahh",11
GW,"Jaheira, Friend of the Forest",11
UB,"Imoen, Mystic Trickster",11
RG,"Erinis, Gloom Stalker",11
UR,"Denethor, Stone Seer",11
WBG,"Reyhan, Last of the Abzan",10
R,"Alena, Kessig Trapper",10
W,"Keleth, Sunmane Familiar",10
BGU,"Anara, Wolvid Familiar",10
U,"Monstrosity of the Lake",10
UB,"Imoen, Mystic Trickster",10
BG,"Gilanra, Caller of Wirewood",10
G,"Gilanra, Caller of Wirewood",10
BG,"Anara, Wolvid Familiar",10
UR,"Imoen, Mystic Trickster",10
RG,"Skanos Dragonheart",10
WB,"Sengir, the Dark Baron",10
RG,"Numa, Joraga Chieftain",10
GW,"Slurrk, All-Ingesting",10
UB,"Sengir, the Dark Baron",10
RW,"Rebbec, Architect of Ascension",10
WB,"Lae'zel, Vlaakith's Champion",10
W,"Alharu, Solemn Ritualist",10
WU,"Lae'zel, Vlaakith's Champion",10
BG,"Sarevok, Deathbringer",10
WB,"Keskit, the Flesh Sculptor",10
WBG,"Keskit, the Flesh Sculptor",10
UR,"Zellix, Sanity Flayer",10
WUBRG,"Go-Shintai of Life's Origin",10
WU,"Vhal, Candlekeep Researcher",10
UR,"Alora, Merry Thief",10
U,"Vhal, Candlekeep Researcher",10
GWU,"The Sixth Doctor",10
BG,"Ich-Tekik, Salvage Splicer",10
BR,"Ganax, Astral Hunter",10
R,"Tarox Bladewing",10
WB,"Lulu, Loyal Hollyphant",10
UR,"Ludevic, Necro-Alchemist",10
R,"Gut, True Soul Zealot",10
URW,"Kraum, Ludevic's Opus",10
UB,"Alora, Merry Thief",10
W,"Rashka the Slayer",10
WU,"Prava of the Steel Legion",10
R,"Laurine, the Diversion",10
WUB,"Livio, Oathsworn Sentinel",10
GW,"Livio, Oathsworn Sentinel",10
GU,"Halsin, Emerald Archdruid",10
W,"Rasaad yn Bashir",10
URW,"The Ninth Doctor",10
WU,"Rasaad yn Bashir",10
WU,"Rebbec, Architect of Ascension",10
WBG,"Falthis, Shadowcat Familiar",10
UR,"Renari, Merchant of Marvels",10
UB,"Renari, Merchant of Marvels",10
GUR,"Kediss, Emberclaw Familiar",10
G,"Gilanra, Caller of Wirewood",10
RGW,"Kediss, Emberclaw Familiar",10
UR,"Alena, Kessig Trapper",10
BGU,"Ikra Shidiqi, the Usurper",10
BR,"Sivriss, Nightmare Speaker",9
UR,"Volo, Itinerant Scholar",9
U,"Alora, Merry Thief",9
WU,"Akroma, Vision of Ixidor",9
G,"Meriadoc Brandybuck",9
UR,"The Twelfth Doctor",9
UR,"The Tenth Doctor",9
URW,"Keleth, Sunmane Familiar",9
WB,"Shadowheart, Dark Justiciar",9
UB,"Sivriss, Nightmare Speaker",9
UB,"Nadier, Agent of the Duskenel",9
G,"Erinis, Gloom Stalker",9
W,"Lae'zel, Vlaakith's Champion",9
R,"Karlach, Fury of Avernus",9
RG,"Livaan, Cultist of Tiamat",9
GU,"Gale, Waterdeep Prodigy",9
W,"Prava of the Steel Legion",9
RW,"Rebbec, Architect of Ascension",9
BG,"Slurrk, All-Ingesting",9
W,"Prava of the Steel Legion",9
BG,"Halana, Kessig Ranger",9
RG,"Kodama of the East Tree",9
RG,"Tana, the Bloodsower",9
UB,"Ghost of Ramirez DePietro",9
WB,"Lae'zel, Vlaakith's Champion",9
RW,"Wyll, Blade of Frontiers",9
WUBRG,"Sliver Overlord",9
R,"Alena, Kessig Trapper",9
UB,"Eligeth, Crossroads Augur",9
UBR,"Glacian, Powerstone Engineer",9
BG,"Falthis, Shadowcat Familiar",9
B,"Viconia, Drow Apostate",9
BG,"Erinis, Gloom Stalker",9
U,"Ghost of Ramirez DePietro",9
GWU,"Radiant, Serra Archangel",9
GUR,"Breeches, Brazen Plunderer",9
RW,"Bruse Tarl, Boorish Herder",9
RWB,"Rebbec, Architect of Ascension",9
RWB,"Ravos, Soultender",9
G,"Glorfindel, Dauntless Rescuer",9
U,"Malcolm, Keen-Eyed Navigator",9
BG,"Burakos, Party Leader",9
BG,"Armix, Filigree Thrasher",9
RG,"Kediss, Emberclaw Familiar",9
RW,"Toggo, Goblin Weaponsmith",9
WUB,"Malcolm, Keen-Eyed Navigator",9
BR,"Safana, Calimport Cutthroat",9
UBR,"Falthis, Shadowcat Familiar",9
UB,"Rassilon, the War President",9
BG,"Safana, Calimport Cutthroat",9
W,"Ardenn, Intrepid Archaeologist",9
RW,"Kediss, Emberclaw Familiar",9
GW,"Kodama of the East Tree",9
WB,"Sarevok, Deathbringer",8
R,"Wyll, Blade of Frontiers",8
WB,"Nadier, Agent of the Duskenel",8
BR,"Alena, Kessig Trapper",8
WB,"Rebbec, Architect of Ascension",8
BG,"Falthis, Shadowcat Familiar",8
GUR,"The Twelfth Doctor",8
BGU,"Falthis, Shadowcat Familiar",8
RW,"Wyll, Blade of Frontiers",8
BR,"Breeches, Brazen Plunderer",8
WB,"Ardenn, Intrepid Archaeologist",8
R,"Khorvath Brightflame",8
BGU,"Armix, Filigree Thrasher",8
BR,"Burakos, Party Leader",8
URW,"The Second Doctor",8
WU,"Keleth, Sunmane Familiar",8
BR,"Armix, Filigree Thrasher",8
UB,"Sarevok, Deathbringer",8
W,"Ellyn Harbreeze, Busybody",8
RG,"Dargo, the Shipwrecker",8
RW,"Alena, Kessig Trapper",8
GUR,"Ich-Tekik, Salvage Splicer",8
UR,"Gut, True Soul Zealot",8
WU,"Ishai, Ojutai Dragonspeaker",8
UR,"Volo, Itinerant Scholar",8
RG,"Ganax, Astral Hunter",8
GU,"Ghost of Ramirez DePietro",8
U,"Lu Su, Wu Advisor",8
WUB,"Ishai, Ojutai Dragonspeaker",8
RG,"Dargo, the Shipwrecker",8
W,"Alharu, Solemn Ritualist",8
W,"Lulu, Loyal Hollyphant",8
RW,"Dargo, the Shipwrecker",8
R,"Wyll, Blade of Frontiers",8
UR,"Baeloth Barrityl, Entertainer",8
UB,"Armix, Filigree Thrasher",8
GU,"The Thirteenth Doctor",8
URW,"Kate Stewart",8
BR,"Amber Gristle O'Maul",8
GU,"Duggan, Private Detective",8
UR,"Ludevic, Necro-Alchemist",8
WU,"Abdel Adrian, Gorion's Ward",8
WU,"Zellix, Sanity Flayer",8
G,"Anara, Wolvid Familiar",8
BR,"Amber Gristle O'Maul",8
RW,"Akroma, Vision of Ixidor",8
WBG,"Ikra Shidiqi, the Usurper",8
U,"Siani, Eye of the Storm",8
RW,"Jeska, Thrice Reborn",8
BR,"Sengir, the Dark Baron",8
WU,"Akroma, Vision of Ixidor",8
GWU,"Halana, Kessig Ranger",8
GU,"Jaheira, Friend of the Forest",8
BG,"Wilson, Refined Grizzly",8
G,"Durnan of the Yawning Portal",8
UB,"Viconia, Drow Apostate",8
BR,"Florian, Voldaren Scion",8
G,"Skanos Dragonheart",8
GW,"Sergeant John Benton",8
UR,"Karlach, Fury of Avernus",8
WB,"Rasaad yn Bashir",8
RWB,"Prava of the Steel Legion",8
WB,"Livio, Oathsworn Sentinel",8
R,"Breeches, Brazen Plunderer",8
BGU,"Gilanra, Caller of Wirewood",8
BG,"Ikra Shidiqi, the Usurper",8
GU,"Alora, Merry Thief",8
UB,"Volo, Itinerant Scholar",8
GU,"Brinelin, the Moon Kraken",8
BG,"Wilson, Refined Grizzly",8
R,"Alena, Kessig Trapper",8
UR,"Eligeth, Crossroads Augur",8
UR,"The Ninth Doctor",8
WB,"Rasaad yn Bashir",8
R,"Dargo, the Shipwrecker",7
RW,"Jenny, Generated Anomaly",7
BR,"Jeska, Thrice Reborn",7
BR,"Kaervek the Merciless",7
WUB,"Ishai, Ojutai Dragonspeaker",7
RW,"Karlach, Fury of Avernus",7
UR,"Karlach, Fury of Avernus",7
WB,"Karlov of the Ghost Council",7
G,"Karvanista, Loyal Lupari",7
UB,"Armix, Filigree Thrasher",7
BGU,"Ikra Shidiqi, the Usurper",7
RWB,"Kediss, Emberclaw Familiar",7
RG,"Kediss, Emberclaw Familiar",7
WB,"Killian, Ink Duelist",7
RG,"Ich-Tekik, Salvage Splicer",7
W,"Huang Zhong, Shu General",7
RGWU,"Hargilde, Kindly Runechanter",7
GWU,"Kydele, Chosen of Kruphix",7
GW,"Lae'zel, Vlaakith's Champion",7
WB,"Lae'zel, Vlaakith's Champion",7
W,"Ardenn, Intrepid Archaeologist",7
W,"Ardenn, Intrepid Archaeologist",7
BG,"Halana, Kessig Ranger",7
RW,"Livio, Oathsworn Sentinel",7
WB,"Ardenn, Intrepid Archaeologist",7
R,"Gut, True Soul Zealot",7
UR,"Ludevic, Necro-Alchemist",7
U,"Lu Meng, Wu General",7
WU,"Malcolm, Keen-Eyed Navigator",7
UB,"Glacian, Powerstone Engineer",7
UB,"Miara, Thorn of the Glade",7
GWU,"Gilanra, Caller of Wirewood",7
UB,"Ghost of Ramirez DePietro",7
BG,"Anara, Wolvid Familiar",7
UR,"Ghost of Ramirez DePietro",7
UR,"Ganax, Astral Hunter",7
BG,"Pippin, Warden of Isengard",7
WB,"Prava of the Steel Legion",7
WB,"Prava of the Steel Legion",7
WUB,"Prava of the Steel Legion",7
UB,"Gale, Waterdeep Prodigy",7
UR,"Alora, Merry Thief",7
WU,"Alora, Merry Thief",7
U,"Alora, Merry Thief",7
R,"Breeches, Brazen Plunderer",7
BR,"Falthis, Shadowcat Familiar",7
GU,"Renari, Merchant of Marvels",7
WUB,"Alharu, Solemn Ritualist",7
GW,"Abdel Adrian, Gorion's Ward",7
B,"Safana, Calimport Cutthroat",7
WB,"Safana, Calimport Cutthroat",7
BR,"Safana, Calimport Cutthroat",7
B,"Safana, Calimport Cutthroat",7
U,"Faceless One",7
RGW,"Breeches, Brazen Plunderer",7
GW,"Alharu, Solemn Ritualist",7
WU,"Esior, Wardwing Familiar",7
GU,"Esior, Wardwing Familiar",7
GW,"Erinis, Gloom Stalker",7
UB,"Sivriss, Nightmare Speaker",7
G,"Skanos Dragonheart",7
G,"Erinis, Gloom Stalker",7
UR,"Brinelin, the Moon Kraken",7
U,"Brinelin, the Moon Kraken",7
RG,"Strax, Sontaran Nurse",7
UR,"Alena, Kessig Trapper",7
RW,"Ellyn Harbreeze, Busybody",7
WU,"Eligeth, Crossroads Augur",7
BR,"Tevesh Szat, Doom of Fools",7
W,"Akroma, Vision of Ixidor",7
GWU,"The Second Doctor",7
GUR,"The Sixth Doctor",7
UR,"Brinelin, the Moon Kraken",7
GW,"Durnan of the Yawning Portal",7
GU,"Durnan of the Yawning Portal",7
RW,"Akiri, Line-Slinger",7
RGW,"Akiri, Line-Slinger",7
R,"Devil K. Nevil",7
RWB,"Akiri, Line-Slinger",7
RGW,"Akiri, Line-Slinger",7
B,"Viconia, Drow Apostate",7
WU,"Volo, Itinerant Scholar",7
RW,"Bruse Tarl, Boorish Herder",7
G,"Wilson, Refined Grizzly",7
G,"Cazur, Ruthless Stalker",7
WU,"Zellix, Sanity Flayer",7
U,"Volo, Itinerant Scholar",6
GW,"Durnan of the Yawning Portal",6
BR,"Toggo, Goblin Weaponsmith",6
GWU,"The First Doctor",6
GWU,"Keleth, Sunmane Familiar",6
GU,"Alora, Merry Thief",6
G,"Halsin, Emerald Archdruid",6
W,"Akroma, Vision of Ixidor",6
BG,"Durnan of the Yawning Portal",6
GW,"Gilanra, Caller of Wirewood",6
BRG,"Slurrk, All-Ingesting",6
G,"Jaheira, Friend of the Forest",6
WBG,"Slurrk, All-Ingesting",6
RW,"Gut, True Soul Zealot",6
GU,"Durnan of the Yawning Portal",6
WB,"Viconia, Drow Apostate",6
RW,"Ellyn Harbreeze, Busybody",6
UB,"Viconia, Drow Apostate",6
UR,"Ghost of Ramirez DePietro",6
BR,"Livaan, Cultist of Tiamat",6
RG,"Erinis, Gloom Stalker",6
UR,"Glacian, Powerstone Engineer",6
UR,"Vhal, Candlekeep Researcher",6
WB,"Tormod, the Desecrator",6
BR,"Safana, Calimport Cutthroat",6
WU,"Ghost of Ramirez DePietro",6
RWB,"Akiri, Line-Slinger",6
U,"Zellix, Sanity Flayer",6
WU,"Vhal, Candlekeep Researcher",6
U,"Brinelin, the Moon Kraken",6
WB,"Keskit, the Flesh Sculptor",6
UB,"Burakos, Party Leader",6
U,"Renari, Merchant of Marvels",6
UR,"Dargo, the Shipwrecker",6
RGW,"Akiri, Line-Slinger",6
GW,"Rasaad yn Bashir",6
RW,"Abdel Adrian, Gorion's Ward",6
RGW,"Akiri, Line-Slinger",6
BG,"Jaheira, Friend of the Forest",6
RW,"Baeloth Barrityl, Entertainer",6
W,"Trynn, Champion of Freedom",6
WU,"Ishai, Ojutai Dragonspeaker",6
URW,"Akiri, Line-Slinger",6
GU,"Esior, Wardwing Familiar",6
WUBRG,"Horde of Notions",6
WB,"Armix, Filigree Thrasher",6
UB,"Alora, Merry Thief",6
BG,"Ich-Tekik, Salvage Splicer",6
BR,"Amber Gristle O'Maul",6
WUBRG,"Horde of Notions",6
U,"Esior, Wardwing Familiar",6
RG,"Ich-Tekik, Salvage Splicer",6
G,"Kodama of the East Tree",6
RWB,"Akiri, Line-Slinger",6
GU,"Erinis, Gloom Stalker",6
R,"Livaan, Cultist of Tiamat",6
GUR,"The Fourth Doctor",6
W,"Zhao Zilong, Tiger General",6
BR,"Alena, Kessig Trapper",6
BR,"Livaan, Cultist of Tiamat",6
GUR,"Halana, Kessig Ranger",6
WB,"Livio, Oathsworn Sentinel",6
GW,"Anara, Wolvid Familiar",6
GW,"Ardenn, Intrepid Archaeologist",6
GUR,"The Ninth Doctor",6
UR,"Esior, Wardwing Familiar",6
UR,"Eligeth, Crossroads Augur",6
BR,"Baeloth Barrityl, Entertainer",6
U,"Imoen, Mystic Trickster",6
URW,"Brinelin, the Moon Kraken",6
BR,"Shadowheart, Dark Justiciar",6
WU,"Alora, Merry Thief",6
GUR,"Anara, Wolvid Familiar",6
U,"Zellix, Sanity Flayer",6
U,"Glacian, Powerstone Engineer",6
G,"Gorm the Great",6
B,"Nadier, Agent of the Duskenel",6
GU,"Gilanra, Caller of Wirewood",6
U,"Ghost of Ramirez DePietro",6
RG,"Halana, Kessig Ranger",6
UR,"Alora, Merry Thief",6
RW,"Livaan, Cultist of Tiamat",6
W,"Landroval, Horizon Witness",6
BG,"Falthis, Shadowcat Familiar",6
GU,"Imoen, Mystic Trickster",6
RW,"Bruse Tarl, Boorish Herder",6
UR,"Esior, Wardwing Familiar",6
UR,"Eligeth, Crossroads Augur",6
GW,"Erinis, Gloom Stalker",6
BG,"Shadowheart, Dark Justiciar",6
BG,"Reyhan, Last of the Abzan",6
RGW,"Pantlaza, Sun-Favored",6
W,"Pang Tong, "Young Phoenix"",6
RW,"Ellyn Harbreeze, Busybody",6
RW,"Abdel Adrian, Gorion's Ward",6
W,"Astrid Peth",6
R,"Baeloth Barrityl, Entertainer",6
URW,"The First Doctor",6
R,"Kediss, Emberclaw Familiar",6
GU,"The Sixth Doctor",6
RW,"Alena, Kessig Trapper",6
UR,"Amber Gristle O'Maul",6
UB,"Shadowheart, Dark Justiciar",6
R,"Iraxxa, Empress of Mars",6
U,"Volo, Itinerant Scholar",6
RWB,"Bruse Tarl, Boorish Herder",6
UR,"Ghost of Ramirez DePietro",6
G,"Anara, Wolvid Familiar",6
URW,"The Twelfth Doctor",6
GW,"Rasaad yn Bashir",6
URW,"The Twelfth Doctor",6
WB,"Ellyn Harbreeze, Busybody",6
BG,"Durnan of the Yawning Portal",6
UB,"Alora, Merry Thief",6
RG,"Halsin, Emerald Archdruid",6
RW,"Amber Gristle O'Maul",6
GW,"Keleth, Sunmane Familiar",6
UR,"Ghost of Ramirez DePietro",6
GW,"Ardenn, Intrepid Archaeologist",5
WU,"Ellyn Harbreeze, Busybody",5
UB,"Malcolm, Keen-Eyed Navigator",5
UB,"Malcolm, Keen-Eyed Navigator",5
UR,"Alena, Kessig Trapper",5
B,"Zhang Liao, Hero of Hefei",5
U,"Malcolm, Keen-Eyed Navigator",5
B,"Zhang He, Wei General",5
BR,"Sivriss, Nightmare Speaker",5
RW,"Jeska, Thrice Reborn",5
WB,"Prava of the Steel Legion",5
URW,"Alena, Kessig Trapper",5
BG,"Kamahl, Heart of Krosa",5
WU,"Angelic Harold",5
B,"Miara, Thorn of the Glade",5
WUB,"Glacian, Powerstone Engineer",5
BG,"Erinis, Gloom Stalker",5
WB,"Falthis, Shadowcat Familiar",5
G,"Skanos Dragonheart",5
BG,"Slurrk, All-Ingesting",5
BR,"Alena, Kessig Trapper",5
BR,"Wyll, Blade of Frontiers",5
W,"Alharu, Solemn Ritualist",5
GW,"Kamahl, Heart of Krosa",5
G,"Kamahl, Heart of Krosa",5
BGU,"Falthis, Shadowcat Familiar",5
RG,"Amber Gristle O'Maul",5
BR,"Falthis, Shadowcat Familiar",5
U,"Zellix, Sanity Flayer",5
RGW,"Bruse Tarl, Boorish Herder",5
RG,"Rograkh, Son of Rohgahh",5
WB,"Armix, Filigree Thrasher",5
BR,"Karlach, Fury of Avernus",5
WU,"Zellix, Sanity Flayer",5
GU,"Imoen, Mystic Trickster",5
WU,"Alharu, Solemn Ritualist",5
RG,"Kediss, Emberclaw Familiar",5
RW,"Bruse Tarl, Boorish Herder",5
WU,"Keleth, Sunmane Familiar",5
UB,"Brinelin, the Moon Kraken",5
B,"Safana, Calimport Cutthroat",5
U,"Volo, Itinerant Scholar",5
W,"Keleth, Sunmane Familiar",5
W,"Abdel Adrian, Gorion's Ward",5
WB,"Armix, Filigree Thrasher",5
BR,"Keskit, the Flesh Sculptor",5
B,"Viconia, Drow Apostate",5
GUR,"Brinelin, the Moon Kraken",5
UR,"Idris, Soul of the TARDIS",5
U,"Vhal, Candlekeep Researcher",5
R,"Amber Gristle O'Maul",5
BG,"Ich-Tekik, Salvage Splicer",5
RW,"Abdel Adrian, Gorion's Ward",5
RW,"Akiri, Line-Slinger",5
BR,"Breeches, Brazen Plunderer",5
B,"Sarevok, Deathbringer",5
R,"Breeches, Brazen Plunderer",5
G,"Ich-Tekik, Salvage Splicer",5
BG,"Anara, Wolvid Familiar",5
BR,"Sarevok, Deathbringer",5
G,"Durnan of the Yawning Portal",5
BG,"Durnan of the Yawning Portal",5
GU,"Durnan of the Yawning Portal",5
UB,"Esior, Wardwing Familiar",5
BG,"Halsin, Emerald Archdruid",5
RW,"The War Doctor",5
BG,"Numa, Joraga Chieftain",5
BR,"Sengir, the Dark Baron",5
GU,"Numa, Joraga Chieftain",5
B,"Falthis, Shadowcat Familiar",5
GU,"The Third Doctor",5
URW,"The Tenth Doctor",5
UB,"Ghost of Ramirez DePietro",5
GUR,"The Tenth Doctor",5
UB,"Shadowheart, Dark Justiciar",5
GW,"Lae'zel, Vlaakith's Champion",5
B,"Nikara, Lair Scavenger",5
BR,"Shadowheart, Dark Justiciar",5
WB,"Burakos, Party Leader",5
G,"Halana, Kessig Ranger",5
RW,"Ardenn, Intrepid Archaeologist",5
WU,"Rasaad yn Bashir",5
BG,"Gilanra, Caller of Wirewood",5
BR,"The Master, Gallifrey's End",5
UR,"Livaan, Cultist of Tiamat",5
